user_id,age,gender,daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,sleep_duration_hours,sleep_quality,mood_rating,stress_level,physical_activity_hours_per_week,location_type,mental_health_score,uses_wellness_apps,eats_healthy,caffeine_intake_mg_per_day,weekly_anxiety_score,weekly_depression_score,mindfulness_minutes_per_day
646,30,Female,4.0,2.7,1.4,0.2,0.0,3.3,3.8,1.8,1.1,7.1,5.0,5.0,5,2.1,Urban,70.0,False,True,91.7,9.0,10.0,13.6
647,38,Male,2.7,1.9,0.3,0.1,1.4,1.8,2.6,3.0,2.6,7.8,5.0,7.2,2,5.7,Suburban,89.0,False,True,162.0,4.0,2.0,20.8
648,30,Female,5.1,3.1,1.4,0.4,0.7,1.7,2.4,3.0,2.9,6.7,4.0,7.6,2,6.0,Rural,78.0,False,True,131.6,2.0,4.0,33.7
649,69,Female,2.4,1.0,0.4,0.0,1.5,3.0,3.2,1.7,1.7,8.1,4.0,5.2,4,4.1,Suburban,83.0,True,True,111.6,6.0,7.0,26.2
650,16,Female,7.8,1.8,1.3,0.0,3.1,4.5,4.0,0.0,1.4,6.9,4.0,1.0,10,0.0,Suburban,44.0,True,False,237.8,14.0,16.0,12.9
651,63,Male,8.8,3.1,4.7,0.9,1.3,4.0,3.5,1.7,0.8,7.4,3.0,2.6,7,2.7,Urban,56.0,False,False,145.8,12.0,6.0,8.1
652,42,Female,1.7,0.2,1.6,0.6,0.6,0.8,1.2,2.3,2.7,8.1,4.0,8.9,1,4.3,Suburban,86.0,True,True,123.8,2.0,0.0,21.2
653,46,Female,3.6,2.0,0.9,0.6,1.1,3.3,3.9,2.0,1.2,7.8,4.0,4.1,5,3.3,Urban,66.0,True,False,121.3,7.0,7.0,20.4
654,41,Female,4.0,1.6,1.3,1.2,1.5,3.5,3.6,1.7,1.4,7.1,4.0,3.4,5,7.8,Urban,77.0,True,True,151.2,5.0,10.0,21.0
655,34,Female,4.4,2.6,1.0,0.5,1.2,2.2,3.3,2.2,1.7,7.5,4.0,7.8,3,3.8,Suburban,67.0,True,True,113.7,4.0,4.0,26.6
656,38,Female,7.1,3.0,2.7,1.1,0.8,4.5,3.9,0.4,0.4,7.5,3.0,1.0,10,0.0,Suburban,43.0,False,False,69.8,20.0,16.0,9.6
657,26,Female,4.3,2.7,1.4,0.2,0.0,1.5,2.4,2.1,2.5,7.5,4.0,8.9,2,4.9,Urban,82.0,True,True,181.3,7.0,3.0,24.5
658,64,Male,7.0,2.2,3.3,0.2,2.0,3.9,3.6,1.0,1.0,6.4,5.0,2.3,7,2.2,Suburban,57.0,True,False,163.2,7.0,7.0,22.8
659,49,Female,3.7,2.0,1.2,0.6,0.5,2.0,3.1,1.7,1.9,8.0,5.0,8.0,3,6.8,Urban,71.0,True,True,92.7,5.0,5.0,28.2
660,74,Female,6.5,1.7,1.2,1.9,2.9,2.3,3.0,2.1,2.0,7.6,4.0,7.7,3,2.2,Suburban,74.0,True,False,77.8,6.0,6.0,26.0
661,47,Female,4.1,2.2,0.5,1.4,1.0,4.3,3.8,1.3,1.4,6.8,4.0,1.6,8,0.9,Rural,65.0,False,False,136.4,9.0,13.0,7.9
662,47,Male,5.7,3.3,1.1,1.3,0.9,4.5,4.2,1.4,0.2,7.3,5.0,1.0,9,0.0,Urban,50.0,False,False,183.0,7.0,6.0,15.2
663,65,Male,1.4,1.3,0.0,0.0,0.9,0.8,1.4,2.9,3.8,8.2,4.0,9.6,1,4.0,Suburban,79.0,False,True,120.0,0.0,2.0,36.0
664,57,Female,3.1,1.6,0.0,0.7,1.6,3.3,3.6,1.6,1.1,7.3,5.0,4.1,5,1.1,Rural,69.0,False,True,85.0,9.0,5.0,29.9
665,51,Female,5.0,1.9,2.2,1.1,0.5,2.4,3.3,2.9,1.9,6.7,3.0,5.9,3,4.1,Rural,72.0,False,True,185.4,3.0,2.0,17.1
666,26,Female,5.4,2.9,0.0,1.9,0.7,4.5,4.4,1.2,1.6,6.8,4.0,1.3,9,0.1,Urban,56.0,False,True,228.4,16.0,14.0,13.5
667,17,Female,7.0,2.2,1.9,0.0,2.0,4.1,3.6,2.1,1.6,7.1,3.0,4.3,7,1.2,Urban,61.0,False,False,99.9,14.0,16.0,15.1
668,15,Female,6.6,2.9,0.9,1.0,0.4,4.5,3.9,1.8,0.4,7.7,4.0,1.0,9,2.6,Urban,46.0,False,True,175.5,6.0,16.0,13.2
669,47,Female,7.9,2.9,2.5,1.2,1.9,4.5,4.0,0.3,0.8,6.4,3.0,1.0,10,0.0,Urban,39.0,True,False,109.1,12.0,12.0,11.9
670,54,Female,4.7,2.5,0.0,0.9,2.2,2.9,3.9,1.9,1.8,6.8,5.0,5.2,4,1.4,Urban,65.0,False,True,225.5,4.0,6.0,26.9
671,24,Female,5.5,1.0,2.2,0.0,2.1,4.5,3.8,1.5,0.7,7.2,4.0,1.0,10,1.2,Suburban,49.0,False,True,96.3,18.0,12.0,8.2
672,57,Female,7.1,3.5,1.9,0.8,1.6,3.5,3.7,1.3,1.4,7.5,4.0,3.9,6,3.0,Urban,69.0,False,False,148.9,15.0,8.0,22.0
673,58,Male,5.2,3.3,1.9,0.9,0.0,3.9,4.0,1.1,1.1,8.3,5.0,4.5,6,0.3,Urban,61.0,False,False,110.7,4.0,6.0,12.9
674,43,Male,4.8,2.1,2.7,0.7,0.2,2.1,3.3,2.3,1.3,7.4,4.0,7.4,3,5.8,Urban,72.0,False,False,112.7,1.0,5.0,12.1
675,27,Female,2.8,0.8,1.6,0.2,0.0,4.1,3.7,1.7,1.5,7.3,5.0,2.7,7,0.0,Suburban,60.0,False,True,168.3,7.0,4.0,22.8
676,26,Male,1.6,0.6,0.0,0.1,1.0,2.3,3.0,3.1,2.4,7.4,5.0,9.3,3,7.4,Urban,73.0,True,True,168.6,8.0,0.0,33.0
677,45,Male,5.7,2.2,2.0,0.9,1.4,3.6,3.7,2.0,1.3,8.0,5.0,4.3,6,2.4,Rural,65.0,False,True,117.7,7.0,10.0,20.9
678,60,Male,2.7,1.4,1.9,0.2,0.2,0.9,0.9,2.9,3.4,7.0,5.0,9.7,1,7.3,Rural,95.0,False,False,156.6,0.0,3.0,36.2
679,16,Male,4.3,0.5,1.2,0.2,1.2,3.6,3.6,1.1,1.4,7.6,4.0,3.9,6,3.3,Rural,59.0,True,False,123.4,11.0,11.0,16.4
680,65,Male,2.8,0.6,0.6,0.5,2.1,0.9,1.4,1.9,2.3,8.3,5.0,10.0,1,4.6,Urban,85.0,True,True,235.3,2.0,2.0,17.1
681,64,Male,2.9,1.6,1.1,0.7,0.4,2.1,2.9,2.6,1.5,7.6,5.0,7.2,3,2.7,Urban,73.0,True,True,115.7,3.0,2.0,28.1
682,49,Female,6.2,2.2,3.1,1.2,0.6,3.7,4.1,1.8,0.1,6.6,4.0,2.6,7,1.9,Suburban,46.0,True,False,216.0,9.0,9.0,19.4
683,37,Female,5.3,3.3,0.5,0.0,2.6,3.9,4.0,1.6,0.7,7.6,4.0,2.6,7,0.0,Suburban,51.0,False,False,151.9,15.0,9.0,21.8
684,31,Male,2.2,2.4,0.0,0.0,0.5,3.6,3.8,1.5,1.3,7.8,5.0,2.9,6,0.7,Urban,61.0,True,False,207.1,10.0,11.0,14.3
685,40,Male,3.0,1.7,0.0,0.4,1.7,1.6,2.3,2.7,2.3,7.9,4.0,8.9,2,4.3,Urban,82.0,True,True,111.5,1.0,3.0,34.3
686,22,Female,6.7,2.3,1.5,0.0,2.6,4.5,4.0,0.6,1.0,7.5,3.0,1.0,10,0.0,Urban,44.0,False,True,169.1,15.0,12.0,13.1
687,43,Male,5.7,2.3,3.3,1.0,0.2,4.5,4.2,0.0,1.2,7.5,4.0,1.0,10,0.0,Urban,52.0,False,False,110.8,15.0,14.0,6.3
688,40,Female,5.8,2.7,3.9,0.0,0.3,4.2,3.5,1.4,1.2,7.4,4.0,3.7,7,2.1,Suburban,71.0,True,True,60.9,8.0,12.0,11.0
689,24,Female,6.9,2.0,2.2,1.0,1.2,4.3,3.7,1.5,1.5,7.5,4.0,1.0,8,2.7,Urban,56.0,False,False,165.0,9.0,7.0,10.4
690,40,Female,5.3,2.9,0.4,1.3,1.5,3.6,4.0,1.1,1.5,8.0,3.0,4.4,6,1.6,Urban,63.0,True,False,72.0,13.0,10.0,18.0
691,48,Male,3.4,2.7,0.5,0.8,0.8,2.8,3.0,1.7,1.7,7.2,4.0,5.7,4,6.7,Urban,79.0,False,True,111.5,7.0,10.0,14.7
692,65,Female,6.8,2.1,2.5,0.0,3.4,4.5,3.7,1.7,1.0,7.1,4.0,1.0,10,0.0,Urban,48.0,True,False,98.6,11.0,14.0,7.1
693,55,Male,6.3,1.9,3.0,0.7,1.9,4.5,4.0,1.6,1.4,7.6,3.0,3.5,7,1.6,Urban,53.0,False,True,94.4,9.0,10.0,11.5
694,21,Female,4.9,2.8,0.8,0.1,0.6,4.5,4.0,0.2,1.2,7.3,5.0,1.0,10,0.0,Suburban,48.0,False,True,115.2,13.0,20.0,6.5
695,18,Female,4.8,1.4,3.1,0.0,0.0,4.5,3.8,0.9,0.9,6.7,4.0,1.0,10,0.0,Rural,41.0,False,False,96.7,13.0,9.0,5.7
696,72,Male,3.3,0.6,1.2,0.9,1.3,2.6,3.6,1.8,1.2,7.7,4.0,6.3,4,1.9,Suburban,66.0,False,True,127.2,1.0,1.0,16.4
697,67,Male,4.8,0.6,2.3,1.1,1.8,3.1,3.3,1.4,2.0,7.2,4.0,4.4,5,1.4,Urban,66.0,False,True,158.4,5.0,7.0,17.9
698,64,Male,7.7,1.3,2.8,1.4,3.2,4.5,4.5,1.0,1.5,8.1,3.0,1.0,8,2.3,Suburban,56.0,False,False,66.2,7.0,12.0,15.9
699,59,Female,3.7,2.6,0.0,0.4,1.5,3.4,3.8,1.8,1.2,8.0,5.0,4.7,5,2.9,Suburban,71.0,True,False,174.7,8.0,9.0,11.2
700,25,Male,5.9,1.6,2.0,0.7,1.2,4.5,4.0,1.8,1.2,7.9,5.0,1.0,10,1.1,Rural,60.0,False,True,94.9,20.0,9.0,7.6
701,43,Female,6.4,2.2,3.1,1.6,0.4,2.9,3.9,2.0,1.7,7.2,4.0,5.5,5,2.8,Rural,60.0,True,False,27.6,7.0,9.0,17.8
702,70,Male,5.2,1.6,0.9,1.9,1.8,3.0,3.6,2.1,2.2,7.5,4.0,4.3,4,4.0,Suburban,69.0,True,False,88.1,10.0,2.0,19.5
703,50,Female,4.5,1.6,0.3,1.2,2.4,2.1,2.6,1.9,2.4,7.3,4.0,7.4,2,3.6,Suburban,84.0,True,False,221.5,4.0,4.0,35.8
704,39,Female,2.7,1.1,2.0,0.4,0.0,1.1,1.2,2.4,2.1,7.2,4.0,10.0,1,5.2,Urban,82.0,False,True,138.7,2.0,2.0,17.6
705,35,Female,4.7,1.9,1.6,0.6,1.5,2.1,2.7,1.7,2.4,7.0,5.0,7.2,3,6.2,Urban,84.0,True,True,284.5,5.0,3.0,15.2
706,71,Female,3.2,1.8,1.1,0.5,0.4,2.1,3.2,2.0,1.6,8.7,4.0,8.0,3,4.9,Urban,75.0,True,True,108.6,4.0,4.0,14.4
707,50,Male,3.9,2.4,1.5,1.0,0.0,3.3,3.8,1.8,1.2,7.7,5.0,3.7,5,2.9,Suburban,73.0,True,True,140.7,8.0,7.0,18.7
708,24,Male,6.0,2.3,0.0,0.1,3.1,4.5,4.1,1.6,1.0,6.6,4.0,1.9,9,0.0,Suburban,51.0,False,True,124.2,13.0,16.0,6.3
709,51,Female,5.8,1.8,1.9,0.8,2.3,4.5,3.8,0.9,1.2,7.8,3.0,1.0,10,0.0,Urban,45.0,False,True,157.3,6.0,17.0,5.5
710,23,Male,6.1,0.6,3.3,0.8,0.8,4.5,4.2,0.4,1.1,8.6,5.0,1.0,10,1.0,Urban,52.0,False,True,0.0,20.0,16.0,14.9
711,38,Male,4.8,3.0,0.7,0.8,1.2,4.5,3.8,1.9,1.8,6.6,3.0,1.0,8,0.0,Suburban,49.0,False,False,116.3,9.0,10.0,11.4
712,49,Male,2.5,1.9,0.6,0.0,1.1,2.4,3.3,2.3,2.1,8.0,4.0,7.1,3,4.2,Urban,81.0,False,False,98.3,6.0,4.0,25.3
713,63,Male,3.6,2.1,1.7,0.7,0.3,1.8,2.3,1.2,2.0,7.0,4.0,9.0,2,6.8,Suburban,85.0,True,True,231.2,5.0,3.0,15.5
714,49,Male,9.8,3.4,4.6,1.7,0.9,4.5,3.7,1.0,0.0,7.3,3.0,1.0,10,1.2,Rural,47.0,False,False,157.8,14.0,10.0,9.5
715,62,Female,7.1,2.8,2.7,0.3,2.2,4.5,3.8,0.8,1.0,6.1,3.0,1.0,9,0.3,Urban,52.0,False,True,202.2,11.0,8.0,11.3
716,50,Male,4.8,2.4,1.4,0.8,0.8,4.5,3.8,1.2,1.1,7.4,4.0,1.0,9,0.0,Urban,52.0,False,False,80.0,9.0,15.0,15.3
717,32,Female,4.8,2.0,1.5,0.0,1.9,3.9,4.1,1.2,1.9,7.6,5.0,4.8,7,1.0,Rural,64.0,False,True,121.8,9.0,12.0,22.0
718,63,Male,5.2,2.0,2.8,0.8,0.8,2.2,3.0,2.2,1.2,6.7,5.0,6.7,3,2.8,Rural,71.0,False,False,200.3,6.0,3.0,20.4
719,53,Female,2.6,2.2,0.5,0.7,0.2,0.8,1.2,2.7,3.3,7.9,5.0,8.3,1,4.7,Urban,85.0,False,False,153.4,0.0,3.0,17.8
720,46,Male,7.1,2.4,2.2,0.7,2.6,3.8,4.4,1.8,1.4,6.8,3.0,3.9,7,1.8,Urban,54.0,False,False,167.9,10.0,9.0,11.7
721,38,Female,3.3,3.5,0.3,1.0,0.0,1.4,2.3,2.5,2.8,8.4,5.0,8.3,2,6.3,Urban,81.0,True,True,122.7,3.0,2.0,22.7
722,37,Female,9.3,4.2,2.5,0.4,3.2,4.5,3.8,0.9,1.3,6.1,3.0,1.0,10,0.0,Urban,46.0,False,True,123.0,15.0,20.0,6.3
723,46,Male,6.4,2.3,1.2,1.3,2.4,4.5,4.4,1.1,0.4,7.6,3.0,1.9,9,0.5,Urban,53.0,False,True,146.3,14.0,15.0,7.7
724,51,Female,2.7,0.2,1.7,0.1,1.6,2.7,2.8,2.2,1.4,7.6,4.0,7.7,3,4.3,Suburban,78.0,True,True,128.9,4.0,1.0,15.2
725,26,Other,4.7,1.1,1.1,1.5,1.0,4.1,3.6,1.9,0.7,8.1,4.0,2.1,7,1.2,Urban,46.0,False,False,123.1,13.0,10.0,11.1
726,63,Female,6.3,3.6,2.3,0.7,1.0,3.9,4.0,1.5,1.6,7.8,4.0,5.8,6,1.4,Rural,62.0,False,True,115.4,9.0,4.0,14.5
727,69,Female,5.1,2.6,1.3,0.6,1.6,3.9,3.6,1.5,1.2,7.2,4.0,4.2,6,1.6,Rural,63.0,False,False,60.3,9.0,6.0,21.0
728,27,Male,7.6,2.4,3.9,0.0,1.6,4.5,3.9,0.9,1.1,7.0,4.0,1.0,9,0.0,Urban,49.0,False,False,145.7,15.0,17.0,11.7
729,37,Female,4.5,1.8,3.1,0.0,0.4,2.7,3.4,1.9,1.9,7.9,5.0,7.8,4,1.9,Suburban,67.0,False,False,129.0,4.0,9.0,23.3
730,39,Male,2.3,0.9,0.1,0.8,1.5,3.1,3.3,2.1,2.0,8.0,5.0,7.0,4,10.6,Urban,88.0,True,True,112.9,4.0,3.0,23.0
731,49,Male,6.5,3.5,1.7,0.2,1.7,4.5,3.9,1.2,0.9,7.2,3.0,1.0,10,0.2,Urban,42.0,True,True,102.9,16.0,9.0,14.7
732,55,Other,4.4,1.3,2.3,1.2,1.1,2.3,3.1,2.0,1.9,7.0,5.0,7.8,3,5.7,Urban,79.0,True,True,208.2,2.0,1.0,24.6
733,44,Male,7.0,2.7,1.0,0.8,3.6,4.5,3.9,1.7,0.9,7.3,3.0,1.0,9,0.5,Rural,43.0,False,True,59.2,15.0,14.0,13.0
734,31,Female,4.6,0.8,2.8,0.0,1.3,2.4,2.8,2.1,1.9,6.9,4.0,6.6,3,4.2,Suburban,69.0,True,True,188.9,5.0,8.0,30.4
735,63,Female,4.9,1.8,2.7,1.1,0.0,1.6,2.3,1.8,2.2,7.7,4.0,7.9,2,3.6,Suburban,78.0,False,False,157.8,2.0,1.0,29.7
736,34,Female,4.5,2.9,1.4,0.5,0.4,0.7,1.5,3.0,3.1,8.0,4.0,8.2,1,5.4,Suburban,86.0,True,True,127.4,3.0,3.0,17.3
737,62,Other,5.9,1.8,2.6,0.6,2.1,1.9,2.3,2.1,2.9,6.9,4.0,6.7,2,4.2,Suburban,78.0,True,True,162.8,2.0,4.0,14.8
738,39,Male,2.5,1.7,0.0,1.2,0.7,3.1,3.6,1.4,2.0,7.5,5.0,7.6,4,6.1,Urban,75.0,False,True,94.8,8.0,6.0,12.2
739,36,Male,3.8,2.0,3.0,0.0,0.4,1.5,2.4,2.5,1.8,7.2,4.0,5.8,2,4.6,Suburban,80.0,False,True,149.9,4.0,1.0,22.6
740,27,Male,6.1,0.8,2.5,0.0,2.8,3.3,3.5,1.6,1.3,7.7,3.0,6.1,5,1.4,Rural,65.0,False,False,137.0,10.0,7.0,14.8
741,73,Male,2.6,0.6,0.3,0.8,1.6,1.8,2.2,2.8,2.0,7.7,4.0,8.8,2,4.0,Rural,81.0,True,True,162.1,5.0,1.0,35.4
742,33,Male,4.5,2.6,1.8,0.0,0.8,4.5,3.9,0.9,1.0,7.3,4.0,1.0,8,1.3,Suburban,63.0,False,False,205.9,13.0,12.0,19.5
743,63,Male,1.0,1.6,0.0,0.2,0.0,1.7,2.6,2.7,2.6,8.2,5.0,7.8,2,2.3,Suburban,76.0,False,True,122.1,2.0,0.0,24.6
744,50,Female,5.6,2.6,0.7,1.2,2.0,3.9,3.7,0.9,1.4,7.1,4.0,4.3,6,2.8,Urban,63.0,True,False,165.4,10.0,12.0,18.3
745,26,Female,7.6,3.0,2.7,0.5,1.4,3.6,3.6,1.6,0.7,7.0,3.0,4.7,6,6.8,Suburban,73.0,True,True,222.6,5.0,6.0,12.4
746,55,Male,5.7,3.1,1.5,0.0,2.7,4.5,3.8,1.6,1.6,6.8,4.0,1.1,8,1.8,Suburban,55.0,False,False,125.5,13.0,14.0,8.0
747,33,Female,2.5,0.5,1.4,0.7,0.3,3.7,3.9,0.7,0.7,8.1,5.0,3.9,6,1.2,Urban,55.0,False,False,140.7,6.0,10.0,13.8
748,26,Male,4.5,1.4,1.5,0.4,1.0,3.3,3.5,2.3,1.4,6.9,4.0,5.4,5,1.8,Urban,67.0,False,False,142.5,5.0,7.0,15.0
749,23,Male,6.0,2.5,1.4,0.2,1.7,4.5,4.3,0.0,1.5,7.9,4.0,1.0,10,0.0,Suburban,55.0,False,True,47.6,9.0,15.0,10.8
750,21,Female,10.0,2.5,2.6,2.7,2.7,4.5,4.1,1.7,1.2,6.8,4.0,1.0,8,1.2,Rural,53.0,False,False,115.7,13.0,9.0,11.4
751,42,Female,6.5,4.0,0.8,0.9,1.7,3.2,3.5,1.3,1.5,7.1,3.0,5.0,5,2.5,Suburban,50.0,False,True,168.2,6.0,3.0,13.1
752,28,Female,4.5,1.2,2.0,0.4,0.7,1.7,2.3,2.4,2.4,7.5,4.0,6.7,2,4.5,Urban,71.0,False,False,149.9,4.0,0.0,37.1
753,45,Male,6.2,3.1,0.2,1.1,2.7,4.0,4.0,0.8,0.9,8.1,4.0,2.8,6,1.7,Urban,58.0,False,True,110.3,11.0,9.0,9.9
754,66,Female,5.2,2.3,2.3,0.4,1.1,2.7,3.3,1.9,2.2,6.7,4.0,6.2,4,2.5,Urban,66.0,False,False,121.9,6.0,6.0,25.3
755,33,Female,2.8,0.5,1.1,0.3,1.6,4.4,3.9,2.5,0.9,7.0,5.0,1.3,8,1.0,Rural,64.0,False,False,145.2,12.0,9.0,11.6
756,72,Female,4.8,1.5,1.5,0.8,2.2,3.5,3.8,1.4,0.8,7.9,5.0,4.4,5,5.1,Urban,78.0,True,True,106.1,6.0,7.0,23.2
757,61,Female,6.4,2.2,1.1,0.9,3.0,3.3,3.9,1.6,1.2,6.7,4.0,6.5,5,1.0,Urban,73.0,True,True,168.8,6.0,5.0,19.0
758,30,Female,4.3,0.5,1.2,1.2,1.8,2.0,3.1,2.1,2.1,7.1,3.0,7.8,3,5.8,Urban,83.0,False,False,118.2,2.0,6.0,35.4
759,67,Female,4.9,0.2,0.4,1.5,4.0,4.2,3.9,2.0,1.1,7.2,4.0,4.0,7,0.0,Urban,59.0,False,True,98.1,13.0,9.0,10.7
760,19,Female,5.5,0.4,1.9,1.3,1.3,4.5,3.9,1.2,1.3,7.9,4.0,1.0,10,0.0,Suburban,48.0,False,False,193.1,21.0,10.0,6.6
761,49,Other,5.8,2.2,2.1,1.1,1.7,1.8,2.1,1.9,2.8,7.7,4.0,8.0,2,3.3,Urban,70.0,True,False,76.3,5.0,8.0,20.6
762,26,Female,4.0,1.6,0.0,1.2,0.8,2.9,3.3,1.3,1.2,7.4,5.0,6.9,4,2.7,Rural,64.0,False,False,201.9,8.0,8.0,16.3
763,39,Male,4.7,1.4,0.8,1.3,1.7,3.4,3.6,1.1,1.2,7.6,5.0,5.2,5,1.4,Rural,65.0,False,True,99.8,9.0,14.0,24.6
764,66,Female,5.0,1.5,1.5,1.0,1.7,3.2,3.8,1.5,1.1,7.5,5.0,5.7,5,0.0,Urban,57.0,False,False,92.4,8.0,9.0,20.2
765,73,Male,3.0,0.7,0.8,0.0,2.4,1.0,1.2,3.0,2.8,7.1,4.0,8.4,1,4.2,Urban,89.0,True,False,133.3,1.0,4.0,26.4
766,35,Male,4.6,1.6,1.3,0.9,1.8,4.1,3.8,0.5,1.0,7.0,5.0,3.2,6,1.9,Suburban,64.0,False,True,49.1,6.0,10.0,16.5
767,50,Female,4.9,0.4,3.3,1.4,0.9,1.5,2.6,2.7,2.7,6.4,5.0,6.6,2,6.3,Urban,84.0,True,False,111.6,2.0,1.0,28.3
768,67,Female,4.1,3.1,0.4,0.1,1.7,0.7,1.3,3.2,2.4,8.2,5.0,9.5,1,4.3,Suburban,88.0,True,True,86.3,1.0,3.0,41.8
769,37,Female,4.1,3.5,0.0,0.4,0.7,3.5,3.5,1.3,1.6,7.1,4.0,5.6,5,2.7,Suburban,68.0,False,True,133.9,10.0,7.0,22.7
770,30,Male,2.9,0.2,0.8,0.6,1.9,4.1,3.6,1.6,0.9,7.6,5.0,3.6,7,1.0,Suburban,52.0,False,False,102.2,3.0,6.0,21.3
771,71,Female,3.0,1.6,1.1,0.7,0.8,0.7,1.2,3.0,3.2,7.9,5.0,8.3,1,6.6,Urban,84.0,True,True,183.9,1.0,0.0,31.5
772,53,Male,1.9,1.6,1.0,0.3,0.0,0.7,1.1,2.9,2.7,7.3,5.0,9.5,1,4.6,Urban,79.0,False,True,265.9,0.0,3.0,37.1
773,59,Other,3.5,1.8,1.8,0.6,0.3,2.9,2.9,2.0,1.4,7.1,4.0,8.4,3,5.5,Rural,80.0,True,False,162.1,4.0,5.0,24.8
774,67,Other,3.6,2.9,0.4,0.9,0.2,2.5,4.0,1.8,1.8,7.1,4.0,7.1,4,2.5,Urban,70.0,True,True,128.7,5.0,6.0,13.0
775,56,Female,1.5,1.6,0.2,0.0,0.9,2.1,2.9,0.8,1.6,6.4,5.0,8.2,3,3.0,Suburban,74.0,False,False,90.8,3.0,6.0,21.9
776,72,Female,2.4,1.9,0.8,0.6,0.6,2.4,3.1,2.2,2.5,7.6,5.0,5.0,3,5.8,Urban,80.0,True,True,211.5,4.0,5.0,35.0
777,53,Female,6.2,4.7,0.8,0.4,1.4,4.3,4.3,1.6,1.0,8.4,4.0,3.3,8,0.0,Urban,53.0,False,False,120.5,7.0,16.0,17.8
778,28,Female,6.5,1.9,3.8,0.0,1.0,3.7,3.6,2.2,1.2,7.0,4.0,3.1,6,1.9,Rural,58.0,True,True,212.0,10.0,8.0,21.3
779,45,Male,8.5,3.6,3.2,0.9,1.9,3.9,3.9,2.3,0.4,6.7,3.0,3.4,7,2.6,Urban,56.0,True,False,43.2,5.0,10.0,10.5
780,72,Male,4.0,2.5,0.0,0.8,1.8,2.8,3.6,1.6,1.7,7.3,5.0,5.9,4,2.5,Suburban,67.0,False,True,119.5,5.0,6.0,12.9
781,19,Female,4.0,1.5,0.0,0.7,1.1,4.5,4.0,1.4,0.4,7.7,4.0,1.0,10,0.0,Urban,50.0,False,False,160.2,12.0,13.0,7.7
782,49,Female,5.1,1.4,1.4,1.0,2.6,3.6,3.7,1.2,1.4,7.8,4.0,3.1,6,3.5,Urban,69.0,False,True,165.8,10.0,10.0,22.3
783,37,Male,6.3,2.0,3.6,0.8,0.5,4.5,4.0,1.6,0.9,6.8,2.0,2.7,8,1.6,Urban,46.0,False,True,109.1,16.0,7.0,16.2
784,43,Female,5.2,1.0,2.2,0.2,2.4,4.0,3.7,2.2,1.1,7.6,4.0,3.2,7,2.5,Urban,69.0,True,False,103.7,11.0,5.0,9.0
785,57,Male,4.6,1.2,1.5,1.0,1.6,3.4,3.6,1.6,1.5,7.3,4.0,4.4,5,2.4,Urban,73.0,True,False,97.5,11.0,6.0,11.3
786,25,Female,4.7,1.6,1.0,1.1,1.0,4.5,3.6,1.5,1.3,7.5,4.0,1.0,9,0.7,Urban,46.0,False,True,80.9,7.0,10.0,9.7
787,32,Female,7.0,2.3,2.7,0.0,2.5,4.2,4.0,1.7,1.4,7.4,3.0,1.4,7,1.9,Rural,58.0,False,False,142.3,10.0,10.0,23.5
788,61,Female,7.3,3.6,1.7,1.1,2.0,4.5,4.2,0.6,1.0,6.6,3.0,1.0,10,0.0,Rural,41.0,False,False,57.6,12.0,9.0,6.5
789,26,Female,5.7,1.6,3.4,0.4,0.3,2.9,3.5,1.6,1.6,7.0,4.0,7.8,4,4.1,Urban,69.0,False,True,77.0,7.0,2.0,20.1
790,23,Male,5.5,2.4,0.0,1.0,1.8,4.5,4.1,1.1,1.5,7.5,4.0,1.8,9,1.8,Urban,42.0,False,True,172.2,15.0,13.0,13.5
791,24,Male,6.0,0.5,2.0,0.7,1.8,4.5,4.0,0.6,1.5,7.2,5.0,1.3,10,0.0,Urban,37.0,True,False,239.2,18.0,7.0,10.8
792,72,Female,5.7,3.0,0.9,0.5,2.4,3.9,3.8,2.2,1.3,7.7,4.0,2.6,7,0.0,Rural,56.0,False,False,101.8,9.0,5.0,13.9
793,58,Female,4.2,0.5,2.0,0.9,2.0,0.5,1.0,2.3,2.8,7.4,4.0,7.4,1,2.1,Urban,81.0,False,False,250.4,0.0,2.0,19.9
794,31,Male,6.5,2.7,1.8,0.4,2.1,4.5,3.8,0.8,1.6,7.7,4.0,1.6,9,0.0,Urban,47.0,False,False,61.7,14.0,14.0,17.2
795,52,Female,5.4,1.9,2.1,1.2,1.0,3.1,3.5,2.2,1.2,6.3,5.0,5.4,5,0.8,Urban,65.0,False,True,219.2,9.0,9.0,10.9
796,21,Male,7.6,1.9,2.6,1.3,1.2,4.5,4.0,1.2,1.4,7.2,4.0,1.0,9,1.3,Urban,53.0,False,False,131.1,15.0,17.0,7.4
797,60,Female,5.2,1.7,3.0,0.3,1.1,3.9,4.0,2.0,0.9,6.7,3.0,4.0,6,1.3,Urban,67.0,False,False,254.6,16.0,10.0,10.9
798,27,Female,5.2,0.8,3.6,0.5,0.0,1.0,1.3,3.2,2.3,7.9,4.0,10.0,1,4.9,Urban,85.0,False,True,61.3,2.0,0.0,27.3
799,54,Male,4.3,0.9,1.5,0.4,2.7,2.8,3.6,1.5,2.3,7.4,4.0,5.2,5,1.7,Suburban,67.0,False,True,144.7,5.0,10.0,23.9
